source_code,source_term,map_method,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,is_correct,mapped_rationale,overall_accuracy
42489041,"Other specified chronic obstructive pulmonary disease, unspecified",verbatim,255573,Chronic obstructive pulmonary disease,exactMatch,,,,Chronic obstructive pulmonary disease,255573,Chronic obstructive pulmonary disease,True,,0.8838451268357811
42489065,Status asthmaticus,verbatim,37116845,Acute severe refractory exacerbation of asthma,exactMatch,,,,Status asthmaticus,37116845,Acute severe refractory exacerbation of asthma,True,,0.8838451268357811
42489347,Acute periodontitis,verbatim,132943,Acute periodontitis,exactMatch,,,,Acute periodontitis,132943,Acute periodontitis,True,,0.8838451268357811
42489389,"Anomaly of jaw size, unspecified",verbatim,45757682,Anomaly of jaw size,exactMatch,,,,Anomaly of jaw size,45757682,Anomaly of jaw size,True,,0.8838451268357811
42489473,Disturbances of salivary secretion,verbatim,27587,Disturbance of salivary secretion,exactMatch,,,,Disturbances of salivary secretion,27587,Disturbance of salivary secretion,True,,0.8838451268357811
42489570,Chronic or unspecified gastrojejunal ulcer with hemorrhage,verbatim,433515,Chronic gastrojejunal ulcer with hemorrhage,exactMatch,,,,Chronic gastrojejunal ulcer with hemorrhage,433515,Chronic gastrojejunal ulcer with hemorrhage,True,,0.8838451268357811
42489572,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation,verbatim,4164920,Chronic gastrojejunal ulcer with hemorrhage and perforation,exactMatch,,,,Chronic gastrojejunal ulcer with hemorrhage and perforation,4164920,Chronic gastrojejunal ulcer with hemorrhage and perforation,True,,0.8838451268357811
42489645,Incisionall hernia with gangrene,verbatim,199868,Incisional hernia with gangrene,exactMatch,,,,Incisional hernia with gangrene,199868,Incisional hernia with gangrene,True,,0.8838451268357811
42489837,Disorders of peritoneum in infectious diseases classified elsewhere,verbatim,443796,Infectious peritonitis,exactMatch,,,,Disorders of peritoneum,197324,Disorder of peritoneum,False,,0.8838451268357811
42489855,"Alcoholic liver disease, unspecified",verbatim,201612,Alcoholic liver damage,exactMatch,,,,Alcoholic liver disease,201612,Alcoholic liver damage,True,,0.8838451268357811
42489917,"Biliary cirrhosis, unspecified, unspecified",verbatim,192675,Biliary cirrhosis,exactMatch,,,,Biliary cirrhosis,192675,Biliary cirrhosis,True,,0.8838451268357811
42490480,Other disorders of skin and subcutaneous tissue in diseases classified elsewhere,verbatim,200174,Disorder of skin and/or subcutaneous tissue,exactMatch,,,,disorders of skin and subcutaneous tissue,200174,Disorder of skin and/or subcutaneous tissue,True,,0.8838451268357811
42491445,Lipoid dermatoarthritis(E78.8�),verbatim,4224167,Lipoid dermatoarthritis,exactMatch,,,,Lipoid dermatoarthritis,4224167,Lipoid dermatoarthritis,True,,0.8838451268357811
42491704,"Loose body in joint, site unspecified",verbatim,79104,Loose body in joint,exactMatch,,,,Loose body in joint,79104,Loose body in joint,True,,0.8838451268357811
42491927,Other forms of systemic lupus erythematosus,verbatim,257628,Systemic lupus erythematosus,exactMatch,,,,systemic lupus erythematosus,257628,Systemic lupus erythematosus,True,,0.8838451268357811
42492784,Other calcification of muscle,verbatim,40490403,Calcification of muscle,exactMatch,,,,calcification of muscle,40490403,Calcification of muscle,True,,0.8838451268357811
42492923,Other disorders of muscle in diseases classified elsewhere,verbatim,137275,Disorder of muscle,exactMatch,,,,disorders of muscle,137275,Disorder of muscle,True,,0.8838451268357811
42492978,"Other synovitis and tenosynovitis, other",verbatim,74728,Synovitis and tenosynovitis,exactMatch,,,,synovitis and tenosynovitis,74728,Synovitis and tenosynovitis,True,,0.8838451268357811
42493024,"Spontaneous rupture of flexor tendons, other",verbatim,4188441,Spontaneous rupture of flexor tendons,exactMatch,,,,Spontaneous rupture of flexor tendons,4188441,Spontaneous rupture of flexor tendons,True,,0.8838451268357811
42493483,Other specified soft tissue disorders,verbatim,376208,Disorder of soft tissue,exactMatch,,,,soft tissue disorders,376208,Disorder of soft tissue,True,,0.8838451268357811
42494383,"Chondromalacia, site unspecified",verbatim,438531,Chondromalacia,exactMatch,,,,Chondromalacia,438531,Chondromalacia,True,,0.8838451268357811
42495174,Gestational [pregnancy-induced] hypertension,verbatim,4167493,Pregnancy-induced hypertension,exactMatch,,,,Gestational hypertension,4167493,Pregnancy-induced hypertension,True,,0.8838451268357811
42495402,Prolonged pregnancy,verbatim,432695,Post-term pregnancy,exactMatch,,,,Prolonged pregnancy,432695,Post-term pregnancy,True,,0.8838451268357811
42495425,Failed medical induction of labour,verbatim,438491,Failed medical induction of labor,exactMatch,,,,Failed medical induction of labour,438491,Failed medical induction of labor,True,,0.8838451268357811
42496937,Frequency of micturition,verbatim,4270128,Frequency of urination,exactMatch,200843.0,Finding of frequency of urination,exactMatch,Frequency of micturition,200843,Finding of frequency of urination,True,,0.8838451268357811
42498186,Open wound of other and unspecified external genital organs,verbatim,4239520,Open wound of external genital organs,exactMatch,,,,Open wound of external genital organs,4239520,Open wound of external genital organs,True,,0.8838451268357811
42502994,Inhalation of gastric contents,verbatim,254163,Pulmonary aspiration of gastric contents,exactMatch,,,,inhalation of gastric contents,254163,Pulmonary aspiration of gastric contents,True,,0.8838451268357811
42505348,Menstrual extraction,verbatim,2004528,Menstrual extraction or regulation,exactMatch,,,,Menstrual extraction,2004528,Menstrual extraction or regulation,True,,0.8838451268357811
42505756,Family history of malignant neoplasm of breast,verbatim,4179963,Family history of breast cancer,exactMatch,,,,Family history of malignant neoplasm of breast,4179963,Family history of breast cancer,True,,0.8838451268357811
42617391,"Thoracogenic scoliosis, site unspecified",verbatim,253009,Thoracogenic scoliosis,exactMatch,,,,Thoracogenic scoliosis,253009,Thoracogenic scoliosis,True,,0.8838451268357811
42890581,Haemangioma of bone,verbatim,37310560,Hemangioma of bone,exactMatch,,,,Haemangioma of bone,37310560,Hemangioma of bone,True,,0.8838451268357811
43054172,Myxofibrosarcoma,verbatim,36716855,Primary myxofibrosarcoma,exactMatch,,,,Myxofibrosarcoma,45771359,Myxofibrosarcoma,False,,0.8838451268357811
44503431,"Neoplasm, benign of cerebral meninges",verbatim,376063,Benign neoplasm of cerebral meninges,exactMatch,,,,Benign neoplasm of cerebral meninges,376063,Benign neoplasm of cerebral meninges,True,,0.8838451268357811
44503495,"Astrocytoma, NOS, of brain stem",verbatim,37016118,Astrocytoma of brain stem,exactMatch,,,,Astrocytoma of brain stem,37016118,Astrocytoma of brain stem,True,,0.8838451268357811
44504255,"Neoplasm, benign of vulva, NOS",verbatim,438390,Benign neoplasm of vulva,exactMatch,,,,Benign neoplasm of vulva,438390,Benign neoplasm of vulva,True,,0.8838451268357811
44505202,"Neoplasm, benign of placenta",verbatim,4242817,Benign neoplasm of placenta,exactMatch,,,,Benign neoplasm of placenta,4242817,Benign neoplasm of placenta,True,,0.8838451268357811
44819592,"Migraine, unspecified",verbatim,318736,Migraine,exactMatch,,,,Migraine,318736,Migraine,True,,0.8838451268357811
44819790,"Duodenitis, without mention of hemorrhage",verbatim,433516,Duodenitis,exactMatch,,,,Duodenitis,433516,Duodenitis,True,,0.8838451268357811
44821154,"Enthesopathy of elbow, unspecified",verbatim,73842,Enthesopathy of elbow region,exactMatch,,,,Enthesopathy of elbow,73842,Enthesopathy of elbow region,True,,0.8838451268357811
44821843,Other choreas,verbatim,440990,Chorea,exactMatch,,,,Chorea,440990,Chorea,True,,0.8838451268357811
44821875,Other macular scars,verbatim,372907,Scarred macula,exactMatch,,,,Macular scars,372907,Scarred macula,True,,0.8838451268357811
44822511,Poisoning by antiasthmatics,verbatim,316577,Poisoning by antiasthmatic,exactMatch,,,,Poisoning by antiasthmatics,316577,Poisoning by antiasthmatic,True,,0.8838451268357811
44824112,"Other specified types of schizophrenia, subchronic",verbatim,440373,Subchronic schizophrenia,exactMatch,,,,Subchronic schizophrenia,440373,Subchronic schizophrenia,True,,0.8838451268357811
44824615,Other vomiting in newborn,verbatim,4169915,Vomiting in newborn,exactMatch,,,,Vomiting in newborn,4169915,Vomiting in newborn,True,,0.8838451268357811
44826331,Madura foot,verbatim,196329,Mycetoma of foot,exactMatch,,,,Madura foot,196329,Mycetoma of foot,True,,0.8838451268357811
44826498,Episodic mood disorders,verbatim,44784632,Episodic mood disorder,exactMatch,,,,Episodic mood disorders,44784632,Episodic mood disorder,True,,0.8838451268357811
44826645,Cerebral embolism without mention of cerebral infarction,verbatim,375557,Cerebral embolism,exactMatch,,,,Cerebral embolism,375557,Cerebral embolism,True,,0.8838451268357811
44827043,"Open dislocation of hip, unspecified site",verbatim,75669,Open dislocation of hip,exactMatch,,,,Open dislocation of hip,75669,Open dislocation of hip,True,,0.8838451268357811
44827270,Late effects of self-inflicted injury,verbatim,435446,Late effect of self inflicted injury,exactMatch,,,,Late effects of self-inflicted injury,435446,Late effect of self inflicted injury,True,,0.8838451268357811
44827457,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",verbatim,256896,Tuberculosis of bronchus,exactMatch,,,,Tuberculosis of bronchus,256896,Tuberculosis of bronchus,True,,0.8838451268357811
44827613,Other specified acquired hypothyroidism,verbatim,138384,Acquired hypothyroidism,exactMatch,,,,acquired hypothyroidism,138384,Acquired hypothyroidism,True,,0.8838451268357811
44827905,"Other specified disorders of uterus, not elsewhere classified",verbatim,200780,Disorder of uterus,exactMatch,,,,disorders of uterus,200780,Disorder of uterus,True,,0.8838451268357811
44828277,Late effects of other and unspecified injuries,verbatim,435119,Late effect of injury,exactMatch,,,,Late effects of injuries,435119,Late effect of injury,True,,0.8838451268357811
44828833,Dissociative identity disorder,verbatim,435230,Multiple personality disorder,exactMatch,,,,Dissociative identity disorder,435230,Multiple personality disorder,True,,0.8838451268357811
44829711,"Tuberculoma of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",verbatim,375732,Tuberculoma of brain,exactMatch,,,,Tuberculoma of brain,375732,Tuberculoma of brain,True,,0.8838451268357811
44829905,Graft-versus-host disease,verbatim,443216,Graft versus host disease,exactMatch,,,,Graft-versus-host disease,443216,Graft versus host disease,True,,0.8838451268357811
44830295,Unspecified disorder of lactation,verbatim,80471,Disorder of lactation,exactMatch,,,,disorder of lactation,80471,Disorder of lactation,True,,0.8838451268357811
44830718,Terrorism involving other means,verbatim,439237,Assault,broadMatch,,,,Terrorism,4106471,Terrorism,False,,0.8838451268357811
44833187,"Tuberculous fibrosis of lung, bacteriological or histological examination not done",verbatim,258335,Tuberculous fibrosis of lung,exactMatch,,,,Tuberculous fibrosis of lung,258335,Tuberculous fibrosis of lung,True,,0.8838451268357811
44833191,"Tuberculous meningitis, unspecified",verbatim,441775,Tuberculosis of meninges,exactMatch,,,,Tuberculous meningitis,441775,Tuberculosis of meninges,True,,0.8838451268357811
44833229,Other specified viral meningitis,verbatim,433403,Viral meningitis,exactMatch,,,,viral meningitis,433403,Viral meningitis,True,,0.8838451268357811
44833605,"Upper respiratory tract hypersensitivity reaction, site unspecified",verbatim,254387,Upper respiratory tract hypersensitivity reaction,exactMatch,,,,Upper respiratory tract hypersensitivity reaction,254387,Upper respiratory tract hypersensitivity reaction,True,,0.8838451268357811
44835800,"Opioid type dependence, unspecified",verbatim,438120,Opioid dependence,exactMatch,,,,Opioid dependence,438120,Opioid dependence,True,,0.8838451268357811
44836554,Accident caused by unspecified electric current,verbatim,435146,Accident caused by electric current,exactMatch,,,,Accident caused by electric current,435146,Accident caused by electric current,True,,0.8838451268357811
44837370,"Chronic osteomyelitis, site unspecified",verbatim,134735,Chronic osteomyelitis,exactMatch,,,,Chronic osteomyelitis,134735,Chronic osteomyelitis,True,,0.8838451268357811
45420635,Hypertrophic cicatrix,verbatim,4058388,Hypertrophic scar,exactMatch,,,,Hypertrophic cicatrix,4058388,Hypertrophic scar,True,,0.8838451268357811
45423748,Caesarean delivery unspecified,verbatim,193277,Deliveries by cesarean,exactMatch,4015701.0,Cesarean section,exactMatch,Caesarean delivery,193277,Deliveries by cesarean,True,,0.8838451268357811
45433967,[D]Urethral discharge NOS,verbatim,196821,Urethral discharge,exactMatch,,,,Urethral discharge,196821,Urethral discharge,True,,0.8838451268357811
45439381,Fluid diet,verbatim,4033731,Liquid diet,exactMatch,,,,Fluid diet,4033731,Liquid diet,True,,0.8838451268357811
45441681,O/E - aegophony,verbatim,4064823,Egophony,exactMatch,,,,aegophony,4064823,Egophony,True,,0.8838451268357811
45441866,60 minute serum TSH level,verbatim,4195346,Measurement of serum thyroid stimulating hormone concentration 60 minutes after challenge,exactMatch,,,,60 minute serum TSH level,4195346,Measurement of serum thyroid stimulating hormone concentration 60 minutes after challenge,True,,0.8838451268357811
45448373,Nasal allergy challenge,verbatim,4064986,Nasal provocation test,exactMatch,,,,Nasal allergy challenge,4064986,Nasal provocation test,True,,0.8838451268357811
45448438,Omega-5 gliadin IgE level,verbatim,40480139,Measurement of immunoglobulin E antibody to omega-5 gliadin,exactMatch,,,,Omega-5 gliadin IgE level,40480139,Measurement of immunoglobulin E antibody to omega-5 gliadin,True,,0.8838451268357811
45454963,O/E - stoma,verbatim,138667,Stoma finding,exactMatch,4248521.0,Observation of appearance of stoma,exactMatch,stoma,4076390,Stoma,False,,0.8838451268357811
45457257,[D]Urinary system symptoms,verbatim,74174,Urinary symptoms,exactMatch,,,,Urinary system symptoms,74174,Urinary symptoms,True,,0.8838451268357811
45461957,Valaciclovir level,verbatim,44790058,Valaciclovir measurement,exactMatch,,,,Valaciclovir level,44790058,Valaciclovir measurement,True,,0.8838451268357811
45461999,Vomit pH,verbatim,4055572,Measurement of vomit pH,exactMatch,,,,Vomit pH,4267351,Vomit pH - finding,False,,0.8838451268357811
45462167,Prognosis poor,verbatim,4063380,Prognosis bad,exactMatch,,,,Poor prognosis,4063380,Prognosis bad,True,,0.8838451268357811
45465339,Serum methaemalbumin level,verbatim,4198877,Serum methemalbumin measurement,exactMatch,,,,Serum methaemalbumin level,4198877,Serum methemalbumin measurement,True,,0.8838451268357811
45467089,Breech presentation NOS,verbatim,74698,Breech presentation,exactMatch,,,,Breech presentation,74698,Breech presentation,True,,0.8838451268357811
45467346,Naevus flammeus,verbatim,4219552,Port-wine stain of skin,exactMatch,,,,Naevus flammeus,4219552,Port-wine stain of skin,True,,0.8838451268357811
45468855,CSF electrophoresis,verbatim,4043594,CSF: electrophoresis,exactMatch,,,,CSF electrophoresis,4043594,CSF: electrophoresis,True,,0.8838451268357811
45472951,Admission to hospital,verbatim,8715,Hospital admission,exactMatch,,,,Admission to hospital,8715,Hospital admission,True,,0.8838451268357811
45475055,Owner-occupier,verbatim,4059643,Lives in own home,exactMatch,,,,Owner-occupier,4059643,Lives in own home,True,,0.8838451268357811
45491843,O/E - strabismus NOS,verbatim,4329707,Strabismus,exactMatch,,,,strabismus,4329707,Strabismus,True,,0.8838451268357811
