source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4334734,Penetrating wound of orbit,0.05548106936562347,1
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,374202,Penetrating wound of eye,0.11302981886796382,2
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,37160066,Penetrating wound of left orbit,0.11654947520335301,3
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,37160065,Penetrating wound of right orbit,0.1172654161784008,4
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,432756,Penetrating wound of orbit with foreign body,0.12171177016381607,5
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,436261,Penetrating wound of orbit without foreign body,0.15157567207117806,6
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,37160113,Penetrating wound of left eye proper,0.17393989959828882,7
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,37160112,Penetrating wound of right eye proper,0.17467934179604605,8
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,3655841,Penetrating wound of eyeball with foreign body,0.19290672250402996,9
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,36716566,Penetrating wound of eyeball without foreign body,0.2073563936199435,10
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,1246550,Penetrating wound of left eye proper due to foreign body,0.22012046755761183,11
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,1246549,Penetrating wound of right eye proper due to foreign body,0.22185322616868497,12
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,46273347,Eyeball wound due to penetrating foreign body,0.24809316414761806,13
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,42536706,Penetrating injury of both eyeballs,0.25274618469470167,14
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,37164533,Perforating injury of eyeball,0.2531653867521103,15
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4218018,Penetrating injury of lens,0.2704097832212302,16
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,3172069,Orbital wound,0.27673649838428127,17
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4153690,Puncture wound of eye region,0.2803506126494597,18
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4046789,Penetrating wound,0.28342662422511267,19
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4096472,Penetrating wound,0.283426724337168,20
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,379185,Open wound of eyeball,0.28859549376408933,21
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4168065,Perforating wound of eyelid,0.2941951493985907,22
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4185441,Repair of orbit wound,0.3002993344630509,23
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4326414,Perforation of cornea,0.30072576679117524,24
10446,"Penetrating wound of orbit with or without foreign body, unspecified eye",4334734,Penetrating wound of orbit,exactMatch,,,,"Penetrating wound of orbit, eye",-1,,4151664,Stab wound of eye region,0.30124433906162373,25
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,37168846,Fracture of bone of shoulder girdle,0.04337554040263614,1
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,46270317,Fracture of shoulder,0.08853378522195032,2
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,37208089,Fracture of bone of left shoulder girdle,0.09631024168747027,3
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,37168845,Fracture of bone of right shoulder girdle,0.0975065480979661,4
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4213266,Fracture dislocation of joint of shoulder girdle,0.13726821147421675,5
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4319889,Fracture of scapula,0.14011245741551115,6
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4050747,Fracture of upper limb,0.16787163692107288,7
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,79938,Closed fracture of scapula,0.1746677840189722,8
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4218146,Closed fracture dislocation of joint of shoulder girdle,0.1749113574829324,9
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,45766940,Closed fracture of shoulder,0.1953946535247043,10
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,1245436,Fracture of bone of left shoulder region,0.200692354190668,11
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,1245435,Fracture of bone of right shoulder region,0.20152079649983057,12
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4117701,Pathological fracture - shoulder,0.2057210406886265,13
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4237458,Fracture of clavicle,0.21328003735846357,14
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4134187,Fracture dislocation of shoulder joint,0.2169835631365279,15
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,765351,Closed fracture of left shoulder,0.21700911458417727,16
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4337263,Fracture of acromial process of scapula,0.21723017543896783,17
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,1450497,Fracture of right scapula,0.22241056520248992,18
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,760518,Closed fracture of right shoulder,0.2235252113259416,19
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,77112,Open fracture of scapula,0.22397602978005293,20
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4230454,Fracture of scapular body,0.22581846294310082,21
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4215380,Open fracture dislocation of joint of shoulder girdle,0.2269965786464444,22
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,1450490,Fracture of left scapula,0.2293451137219381,23
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,4219822,Fracture of shaft of clavicle,0.23618498807139754,24
12399,"Fracture of unspecified shoulder girdle, part unspecified",37168846,Fracture of bone of shoulder girdle,exactMatch,,,,Fracture of shoulder girdle,-1,,37116629,Multiple fractures of scapula,0.23889056888579363,25
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,437476,Accident to watercraft causing immersion,1.2349766386199335e-06,1
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,4068331,Submersion and drowning due to falling from burning ship,0.0359842219351153,2
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,438301,Water transport accident,0.1309649083098392,3
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,4072785,Immersion or drowning due to falling from vessel into water,0.14373430320327252,4
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,439620,Late effect of accidental injury,0.15976255845433318,5
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,4154778,Immersion or drowning due to being washed overboard,0.17549384101487742,6
20735,Drowning and submersion due to falling or jumping from unspecified burning watercraft,4068331,Submersion and drowning due to falling from burning ship,broadMatch,4068331.0,Submersion and drowning due to falling from burning ship,exactMatch,Drowning and submersion due to falling or jumping from burning watercraft,-1,,4065600,Submersion and drowning due to falling from crushed watercraft,0.17798493187833386,7
